0,0,1397,2721,-1,-1,-1,-1,-1,-1
1,31.172,1073,2073,-1,-1,-1,-1,-1,-1
2,7.42786,2532,13053,-1,-1,-1,-1,-1,-1
3,10.0969,2532,13053,-1,-1,-1,-1,-1,-1
4,8.97141,7091,17800,-1,-1,-1,-1,-1,-1
5,37.4524,13373,71475,-1,-1,-1,-1,-1,-1
6,1.81562,13373,71475,0,0.260424,3.14159,2.47057,1e+50,2.26653e+47
8,90.0698,2050,11067,1.01065e-07,0.440757,3.14159,2.13303,308866,235.563
7,2.96788,7138,35551,1.01065e-07,0.552833,3.14159,2.01567,308866,77.5365
8,19.6469,3586,18659,1.01065e-07,0.571444,3.14159,2.01216,308866,139.122
9,11.6585,3586,18427,1.87305e-07,0.599869,3.14159,1.95024,154888,51.7104
10,9.12311,3586,18427,0.000384219,0.639199,3.14085,1.91632,1973.55,6.62768
7,2.35472,5157,25443,0.000384219,0.661453,3.14085,1.90006,1973.55,6.01813
8,16.3465,3455,17651,0.014343,0.652323,3.13547,1.89505,249.323,5.69861
9,8.55472,3455,17672,0.0160323,0.654624,3.13547,1.88583,249.323,5.5779
10,8.22175,3455,17672,0.0187083,0.671035,3.13357,1.86935,191.693,5.42564
7,2.14303,4627,22796,0.0187083,0.683586,3.13357,1.87034,191.693,5.18972
8,11.8649,3540,18096,0.0187083,0.672525,3.13357,1.86943,191.693,5.36592
9,8.26432,3540,18112,0.0187083,0.673652,3.13357,1.86569,191.693,5.33579
10,7.62919,3540,18112,0.00854354,0.684309,3.1305,1.85372,185.115,5.25653
7,2.1033,4361,21581,0.00854354,0.692025,3.1305,1.85711,185.115,5.10617
8,11.0448,3533,18035,0.00854354,0.683493,3.1305,1.85373,185.115,5.26638
9,8.03324,3533,18025,0.00854354,0.68443,3.1305,1.85147,185.115,5.24914
10,7.02198,3533,18025,0.00841838,0.690169,3.1283,1.84502,185.115,5.21161
11,0.460235,-1,-1,-1,-1,-1,-1,-1,-1
7,4.32417,10004,50620,0.00841838,0.684535,3.1283,1.87501,185.115,5.02356
8,23.054,5696,29646,0.00841838,0.705586,3.1283,1.85574,185.115,4.76182
9,14.7085,5696,29729,0.0280462,0.708257,3.09797,1.84792,185.115,4.70023
10,11.5242,5696,29729,0.0288296,0.738909,3.09797,1.8154,185.115,4.52776
7,3.81334,7939,40052,0.0288296,0.737487,3.09797,1.8242,185.115,4.47875
8,16.3624,5631,29300,0.0288296,0.735784,3.07951,1.81588,185.115,4.53429
9,13.8683,5631,29373,0.0119516,0.735647,3.11464,1.81399,107.104,4.51382
10,10.8757,5631,29373,0.0243259,0.751407,3.0857,1.79632,107.104,4.43337
7,3.65008,7412,37430,0.0243259,0.747388,3.0857,1.80874,107.104,4.40636
8,14.9058,5702,29812,0.0243259,0.749285,3.0857,1.79868,107.104,4.43013
9,13.97,5702,29822,0.0243259,0.749652,3.0857,1.79699,107.104,4.42311
10,10.4176,5702,29822,0.0244263,0.758662,3.08557,1.78593,107.104,4.38208
11,0.544872,-1,-1,-1,-1,-1,-1,-1,-1
7,5.4809,11597,60682,0.0244263,0.698967,3.09161,1.85601,87.2202,4.88148
8,30.7247,7680,41109,0.0288296,0.735447,3.06282,1.82197,69.6197,4.37577
9,20.4237,7680,41181,0.0288296,0.737159,3.06282,1.81703,69.6197,4.33985
10,14.4443,7680,41181,0.0288296,0.760993,3.05584,1.79338,60.045,4.19083
7,4.92285,9420,49406,0.0288296,0.751814,3.05691,1.80714,60.045,4.24759
8,25.8588,7610,40838,0.0288296,0.757665,3.05059,1.79549,55.4289,4.18728
9,19.6815,7610,40907,0.0288296,0.757691,3.05059,1.79438,55.4289,4.17576
10,13.4953,7610,40907,0.0288296,0.768919,3.04637,1.78176,55.4289,4.11695
7,4.67221,8893,46810,0.0288296,0.7608,3.05691,1.79418,55.4289,4.16955
8,21.2465,7576,40696,0.0288296,0.76716,3.04637,1.78359,55.4289,4.12283
9,19.2695,7576,40708,0.0288296,0.767277,3.04637,1.78245,55.4289,4.11914
10,12.9653,7576,40708,0.0288296,0.773077,3.04297,1.77471,55.4289,4.08755
8,31.2304,7426,39915,0.0288296,0.77172,3.04297,1.77655,55.4289,4.10018
10,61.454,7426,39915,0.0128967,0.764126,3.11916,1.78761,55.4289,4.18519
12,0,3729,14857,0.0128967,0.721675,3.11538,1.83223,55.4289,4.58672
13,-1,0,-1,-1,-1,-1,-1,-1,-1
