0,0,1119,2234,-1,-1,-1,-1,-1,-1
1,256.266,1100,2196,-1,-1,-1,-1,-1,-1
2,6.60191,2519,12940,-1,-1,-1,-1,-1,-1
3,8.29153,2519,12940,-1,-1,-1,-1,-1,-1
4,8.39814,7077,17282,-1,-1,-1,-1,-1,-1
5,27.5298,13038,71962,-1,-1,-1,-1,-1,-1
6,1.68279,13038,71962,0,0.2601,3.14159,2.45069,1e+50,3.19613e+46
8,453.339,3257,18247,2.35608e-07,0.392544,3.14159,2.19695,78435.8,34.6048
7,4.18283,9758,50248,2.35608e-07,0.520288,3.14159,2.0565,78435.8,17.2149
8,128.649,4899,26621,2.35608e-07,0.499625,3.14159,2.08115,78435.8,22.5315
9,18.5048,4899,25787,5.23241e-07,0.534965,3.14159,2.0031,50254.5,12.8327
10,137.675,4899,25787,0.000764913,0.574687,3.13999,1.96442,679.843,7.44025
7,3.25213,6991,34841,0.000764913,0.610723,3.13999,1.94216,679.843,6.68321
8,110.468,4584,23975,0.00311763,0.592063,3.13121,1.94521,679.843,7.01173
9,12.1806,4584,23926,0.0042058,0.597872,3.12051,1.92767,679.843,6.6598
10,118.874,4584,23926,0.00479536,0.614621,3.12304,1.90892,675.992,6.4148
7,2.80357,6040,29867,0.00479536,0.637613,3.12304,1.89816,675.992,6.00802
8,72.5269,4539,23631,0.00479536,0.618062,3.12304,1.90628,675.992,6.38231
9,10.9322,4539,23605,0.00479536,0.620336,3.12304,1.89892,675.992,6.30649
10,108.286,4539,23605,0.00479536,0.629986,3.12304,1.88641,675.992,6.21144
7,2.74139,5687,28145,0.00479536,0.645858,3.12304,1.88274,675.992,5.91641
8,69.3019,4538,23559,0.00479536,0.628579,3.12304,1.88948,675.992,6.20828
9,10.9037,4538,23538,0.00479536,0.629757,3.12304,1.88571,675.992,6.1869
10,96.181,4538,23538,0.00479536,0.634769,3.12304,1.87965,675.992,6.14411
11,0.59708,-1,-1,-1,-1,-1,-1,-1,-1
7,5.57525,12843,65644,0.00451538,0.644726,3.13176,1.89057,675.992,5.70806
8,121.873,7611,40133,0.00479536,0.659433,3.13176,1.87727,513.511,5.37856
9,21.9621,7611,40224,0.00479536,0.662427,3.13176,1.86695,513.511,5.28166
10,151.964,7611,40224,0.00508216,0.69282,3.13055,1.83876,513.511,5.06555
7,5.01463,10184,52017,0.00508216,0.701515,3.13055,1.84191,513.511,4.90134
8,82.811,7539,39854,0.00508216,0.691019,3.13055,1.83985,513.511,5.05876
9,18.9791,7539,39953,0.00508216,0.691475,3.13055,1.83615,513.511,5.01912
10,123.129,7539,39953,0.00508216,0.705795,3.13055,1.81979,513.511,4.93281
7,4.75847,9473,48515,0.00508216,0.710142,3.13055,1.82554,513.511,4.82659
8,74.3305,7535,39906,0.00508216,0.703733,3.13055,1.82072,513.511,4.94343
9,18.6951,7535,39960,0.00508216,0.704107,3.13055,1.81885,513.511,4.92896
10,122.3,7535,39960,0.00525418,0.711991,3.13018,1.80968,513.511,4.88298
11,1.01166,-1,-1,-1,-1,-1,-1,-1,-1
7,8.30154,17773,93482,0.00525418,0.665335,3.12832,1.87137,513.511,5.17994
8,125.721,10966,59502,0.00712553,0.693981,3.12921,1.84782,513.511,4.79566
9,30.2316,10966,59657,0.00469463,0.696102,3.11581,1.84043,513.511,4.72595
10,147.801,10966,59657,0.00964994,0.723563,3.11581,1.8139,513.511,4.51602
7,7.47279,14305,75340,0.00964994,0.71886,3.11581,1.8261,513.511,4.53823
8,93.5302,10907,59356,0.00940959,0.719589,3.11969,1.81537,513.511,4.53265
9,30.5911,10907,59436,0.00940959,0.720034,3.11969,1.81293,513.511,4.51342
10,137.757,10907,59436,0.00940959,0.732824,3.11969,1.79885,513.511,4.43626
11,1.20686,-1,-1,-1,-1,-1,-1,-1,-1
7,17.407,30687,164205,0.00940959,0.682976,3.11766,1.87024,513.511,4.87695
8,146.967,18084,100367,0.00940959,0.715875,3.11355,1.83916,150.642,4.40866
9,52.2036,18084,100648,0.013118,0.717735,3.1124,1.8326,142.807,4.35887
10,168.8,18084,100648,0.0166298,0.752681,3.1053,1.79719,142.807,4.15229
7,13.4659,24165,129869,0.0166298,0.742447,3.12082,1.81353,142.807,4.23396
8,101.553,17873,99564,0.0166298,0.749639,3.1053,1.79876,115.182,4.15543
9,49.8988,17873,99670,0.0189665,0.750168,3.1053,1.79618,115.182,4.14281
10,153.401,17873,99670,0.018767,0.765416,3.1053,1.77763,115.182,4.06495
7,12.646,22293,120421,0.018767,0.755142,3.1053,1.79413,115.182,4.14184
8,94.5557,17842,99558,0.018767,0.76168,3.1053,1.78234,115.182,4.0837
9,49.9442,17842,99602,0.018767,0.761974,3.1053,1.78099,115.182,4.07814
10,143.997,17842,99602,0.0190799,0.770877,3.1053,1.76957,115.182,4.03455
11,1.51095,-1,-1,-1,-1,-1,-1,-1,-1
7,19.015,37420,202842,0.01579,0.710348,3.10655,1.84483,110.612,4.57898
8,164.939,24577,137391,0.0194716,0.744397,3.09452,1.81036,70.9091,4.16972
9,70.537,24577,137713,0.0179085,0.745237,3.09427,1.80639,70.9091,4.14056
10,164.314,24577,137713,0.0171428,0.769463,3.08796,1.78158,66.7462,3.99661
7,17.8607,31237,169948,0.0171428,0.756797,3.10367,1.79994,66.7462,4.10726
8,125.48,24429,136992,0.0171428,0.765987,3.08377,1.78434,66.7462,4.01288
9,69.8677,24429,137099,0.0171428,0.766191,3.08377,1.7826,66.7462,4.00488
10,147.919,24429,137099,0.0151317,0.777832,3.08377,1.76907,66.7462,3.94617
11,1.61869,-1,-1,-1,-1,-1,-1,-1,-1
7,22.4802,41802,228190,0.0151317,0.724825,3.11999,1.83166,76.0769,4.44435
8,193.243,29905,168007,0.0171953,0.75499,3.09624,1.80031,50.409,4.06676
9,85.572,29905,168224,0.0141188,0.756083,3.09624,1.79666,50.3563,4.04356
10,152.499,29905,168224,0.0141188,0.774945,3.09624,1.7768,49.2707,3.93026
7,21.4195,36010,197523,0.0141188,0.762603,3.09624,1.7923,49.2707,4.04002
8,167.087,29760,167447,0.0141188,0.771184,3.09624,1.78028,49.2707,3.95009
9,82.8976,29760,167526,0.0141188,0.771598,3.09624,1.77888,49.2707,3.94382
10,143.537,29760,167526,0.0141188,0.780622,3.09624,1.76828,49.2707,3.8953
11,1.53962,-1,-1,-1,-1,-1,-1,-1,-1
7,23.8915,42509,233678,0.0141188,0.737773,3.10278,1.81629,58.7191,4.32444
8,246.136,33379,187760,0.0192542,0.763473,3.07701,1.7893,36.6148,4.0026
9,97.2748,33379,188027,0.0192542,0.763853,3.07701,1.78723,36.6148,3.98677
10,144.786,33379,188027,0.0253257,0.776713,3.07198,1.7743,32.0421,3.90175
7,23.0772,38235,211051,0.0253257,0.765544,3.09206,1.78804,35.5709,4.01328
8,223.163,33192,186985,0.0253257,0.774064,3.07198,1.77717,32.0421,3.91924
9,92.5875,33192,187058,0.0253257,0.774222,3.07198,1.77611,32.0421,3.91436
10,133.646,33192,187058,0.030838,0.780609,3.07198,1.76876,28.4805,3.87712
7,22.5024,36963,204547,0.030838,0.771266,3.08519,1.77979,31.7738,3.96618
8,202.177,33098,186474,0.030838,0.778183,3.07198,1.77174,28.4805,3.89369
9,91.4261,33098,186537,0.030838,0.778208,3.07198,1.77124,28.4805,3.89071
10,126.544,33098,186537,0.0320636,0.78247,3.07198,1.76626,28.4805,3.86736
11,1.3653,-1,-1,-1,-1,-1,-1,-1,-1
7,29.6854,47202,259966,0.0295305,0.744389,3.09042,1.81269,37.008,4.26194
8,261.899,37260,209629,0.0370331,0.766657,3.05064,1.78702,27.4964,3.97983
