0,0,371,736,-1,-1,-1,-1,-1,-1
1,4.20759,367,728,-1,-1,-1,-1,-1,-1
2,5.66708,1822,8456,-1,-1,-1,-1,-1,-1
3,5.777,1822,8456,-1,-1,-1,-1,-1,-1
4,8.39257,6585,12715,-1,-1,-1,-1,-1,-1
5,29.8559,12492,69135,-1,-1,-1,-1,-1,-1
6,1.74523,12492,69135,0,0.302275,3.14159,2.3942,1e+50,3.32682e+46
8,81.7769,2444,13224,6.45295e-05,0.441759,3.14018,2.17172,2121.09,12.5862
7,3.1853,7344,36721,6.45295e-05,0.535871,3.14018,2.06998,2081.87,9.08895
8,22.2522,3773,19749,0.00162921,0.560007,3.14018,2.04993,853.868,8.2156
9,13.9612,3773,19465,0.00141998,0.602139,3.13174,1.96752,846.659,6.65481
10,9.04286,3773,19465,0.00263399,0.653794,3.08425,1.91965,155.517,5.46277
7,2.51747,5233,26024,0.00263399,0.670367,3.10664,1.90373,155.517,5.20213
8,16.0688,3418,17390,0.0131001,0.669729,3.07586,1.89803,112.539,5.18836
9,9.03066,3418,17364,0.0178006,0.675153,3.07586,1.88299,112.539,5.06777
10,7.29302,3418,17364,0.0178006,0.698071,3.07586,1.8552,112.539,4.86996
7,2.12929,4503,22158,0.0178006,0.704557,3.07586,1.85912,112.539,4.75137
8,10.4595,3392,17164,0.0178006,0.697427,3.07586,1.85581,78.3245,4.85343
9,8.1902,3392,17165,0.0178006,0.698528,3.07586,1.85153,78.3245,4.81875
10,6.69471,3392,17165,0.0178006,0.709656,3.07586,1.839,78.3245,4.74064
7,2.03266,4268,21030,0.0178006,0.713913,3.0778,1.84545,78.3245,4.65437
8,10.4356,3440,17383,0.0178006,0.709035,3.07586,1.84124,78.3245,4.73639
9,7.99684,3440,17387,0.0178006,0.710147,3.07586,1.83863,78.3245,4.716
10,6.40316,3440,17387,0.0178006,0.718306,3.07586,1.8306,78.3245,4.67038
11,0.471785,-1,-1,-1,-1,-1,-1,-1,-1
7,4.29647,9730,49165,0.0129468,0.698936,3.11601,1.86637,78.3245,4.80004
8,20.4147,5619,29247,0.0178006,0.722445,3.10351,1.83824,49.6272,4.43281
9,14.8267,5619,29298,0.0261722,0.724829,3.05958,1.83005,49.6272,4.37814
10,10.6576,5619,29298,0.0261722,0.75613,3.04802,1.79947,49.1001,4.20751
7,3.79062,7763,39190,0.0261722,0.75115,3.06613,1.81196,49.1001,4.23305
8,15.6215,5606,29219,0.0261722,0.752459,3.04802,1.80017,49.1001,4.20931
9,14.2686,5606,29270,0.0262625,0.752839,3.04802,1.7979,49.1001,4.19493
10,10.1963,5606,29270,0.0262625,0.767733,3.0445,1.78093,48.9847,4.12295
7,3.6559,7213,36453,0.0262625,0.761752,3.06613,1.7938,48.9847,4.15159
8,13.3976,5536,28922,0.0262625,0.764119,3.0445,1.78391,48.9847,4.1334
9,13.9623,5536,28962,0.0262625,0.764011,3.0445,1.78325,48.9847,4.12843
10,9.64298,5536,28962,0.0262625,0.773787,3.0445,1.7711,48.9396,4.08433
11,0.654653,-1,-1,-1,-1,-1,-1,-1,-1
7,5.86061,12467,65221,0.0262625,0.708998,3.07799,1.84615,56.6469,4.63727
8,30.5671,7847,41936,0.0309299,0.746376,3.03181,1.81146,37.3292,4.16641
9,21.5582,7847,42048,0.0309299,0.748059,3.0578,1.80627,37.3292,4.13086
10,14.2722,7847,42048,0.0309299,0.775383,3.0578,1.7772,37.3292,3.97924
7,5.35694,10190,53289,0.0309299,0.761437,3.03181,1.79686,37.3292,4.0868
8,22.3733,7778,41732,0.0309299,0.771715,3.06925,1.77974,37.3292,3.99276
9,20.251,7778,41759,0.0309299,0.772292,3.06925,1.77793,37.3292,3.98405
10,13.7171,7778,41759,0.0309299,0.784715,3.0668,1.76366,37.3292,3.92057
11,0.704683,-1,-1,-1,-1,-1,-1,-1,-1
7,8.87818,17900,95194,0.0309299,0.722264,3.0909,1.84017,36.2565,4.41146
8,45.3119,11354,61945,0.0506087,0.757134,3.04626,1.80422,28.3971,4.0307
9,32.1804,11354,62096,0.0506087,0.758047,3.04626,1.80031,28.3971,4.00799
10,20.3255,11354,62096,0.0517854,0.788719,3.02737,1.77042,28.6359,3.85247
8,65.9091,2602,13535,0.0257548,0.538905,3.08292,2.11072,28.6182,6.97331
8,20.7846,2354,4112,0.0296289,0.393843,3.08292,2.26458,28.5504,9.63152
9,4.55468,2354,3811,0.0332826,0.429469,3.07821,2.19082,28.5504,8.39557
10,5.55603,2354,3811,0.0335136,0.449311,3.07674,2.16571,27.7239,7.81918
9,1.98071,2354,3780,0.0335136,0.453807,3.07674,2.15364,27.7239,7.72469
10,4.39564,2354,3780,0.0335136,0.457448,3.07659,2.14698,27.7239,7.63924
9,1.76753,2354,3776,0.0335136,0.457849,3.07659,2.1454,27.7239,7.64019
10,4.04425,2354,3776,0.0335136,0.458178,3.07659,2.14591,27.7239,7.62448
8,2.71712,2191,3190,0.031156,0.427321,3.08094,2.1895,28.4091,8.54823
9,1.64434,2191,3165,0.031156,0.432187,3.07448,2.17507,28.4091,8.37258
10,4.2799,2191,3165,0.031156,0.434628,3.07467,2.17314,28.4091,8.20445
9,1.51943,2191,3162,0.031156,0.43464,3.07043,2.17138,28.4091,8.17958
10,3.87255,2191,3162,0.031156,0.435345,3.07308,2.17113,28.4091,8.15867
12,7.84275,1000,2821,0.0314787,0.455134,3.07308,2.1408,28.0871,7.70558
13,-1,0,-1,-1,-1,-1,-1,-1,-1
