0,0,1121,1038,-1,-1,-1,-1,-1,-1
1,0.470499,1121,1037,-1,-1,-1,-1,-1,-1
2,6.72411,2568,13411,-1,-1,-1,-1,-1,-1
3,6.96527,2568,13411,-1,-1,-1,-1,-1,-1
4,4.52276,5114,16188,-1,-1,-1,-1,-1,-1
5,36.2279,14362,76930,-1,-1,-1,-1,-1,-1
6,1.80427,14362,76930,0,0.253882,3.14159,2.48187,1e+50,1.94982e+46
8,97.3406,2000,10826,7.18044e-07,0.439355,3.14159,2.16157,183248,54.0389
7,3.449,8410,42248,7.18044e-07,0.569763,3.14159,2.0172,183248,18.2736
8,22.9627,3475,18054,7.18044e-07,0.585249,3.14159,2.00275,183248,25.5455
9,12.7167,3475,17583,0.000280306,0.622599,3.13416,1.92281,9451.29,7.19121
10,5.57396,3475,17583,0.000652642,0.678555,3.13979,1.87802,1014.91,5.27497
7,2.44904,5615,26786,0.000652642,0.695681,3.13979,1.87335,1014.91,4.95877
8,13.9029,3158,15604,0.00265822,0.710339,3.13413,1.84931,176.367,4.63808
9,8.25922,3158,15564,0.00265822,0.716659,3.13413,1.8328,174.612,4.52802
10,4.1789,3158,15564,0.00265822,0.747114,3.13413,1.79803,174.612,4.31434
7,2.02023,4763,22212,0.00265822,0.745408,3.13413,1.81296,174.612,4.29206
8,9.70482,3160,15425,0.00265822,0.754945,3.13413,1.79293,174.612,4.23943
9,7.65749,3160,15404,0.0309343,0.757868,3.0476,1.78543,62.0739,4.19767
10,3.80681,3160,15404,0.0314798,0.776465,3.03166,1.76216,62.0739,4.09468
7,1.84431,4285,19819,0.0314798,0.769781,3.03166,1.78037,62.0739,4.11949
8,8.88488,3125,15160,0.0314798,0.777012,3.04378,1.76438,62.0739,4.07377
9,7.36148,3125,15168,0.0314798,0.777319,3.04378,1.76221,62.0739,4.06415
10,3.50291,3125,15168,0.0318957,0.788987,3.04371,1.74901,62.0739,4.00543
11,0.267618,-1,-1,-1,-1,-1,-1,-1,-1
7,2.82318,6711,32685,0.0318957,0.74387,3.0844,1.81449,62.0739,4.3361
8,12.6137,4032,19978,0.0318957,0.780293,3.04371,1.77317,62.0739,3.94893
9,10.1047,4032,20007,0.0357635,0.782232,3.04371,1.7672,62.0739,3.92411
10,4.74154,4032,20007,0.0379302,0.811964,3.0168,1.7367,62.0739,3.79015
7,2.5413,5661,27157,0.0379302,0.7947,3.0168,1.76397,62.0739,3.89221
8,8.73637,4005,19893,0.0379302,0.809741,3.00584,1.74176,62.0739,3.79684
9,9.96601,4005,19923,0.0379302,0.809343,2.99916,1.74091,62.0739,3.78779
10,4.49918,4005,19923,0.0379302,0.8247,3.00161,1.72221,62.0739,3.71785
11,0.172605,-1,-1,-1,-1,-1,-1,-1,-1
7,2.71794,6017,29525,0.0379302,0.780392,3.00712,1.77551,47.0657,4.03838
8,12.8745,4341,21858,0.0630457,0.809887,2.98293,1.7428,40.9848,3.76494
9,10.9841,4341,21885,0.0355967,0.809493,3.0333,1.74142,40.9848,3.75881
10,4.75547,4341,21885,0.0353421,0.827681,3.0299,1.72117,40.9848,3.67358
7,2.52002,5387,26254,0.0353421,0.810661,3.0299,1.74311,40.9848,3.78118
8,10.532,4329,21798,0.0484736,0.825067,3.00915,1.72535,26.1486,3.68717
9,10.8319,4329,21804,0.0484736,0.825442,2.99086,1.72354,25.5733,3.68009
10,4.45666,4329,21804,0.0380484,0.834249,3.01359,1.71275,27.5728,3.64061
7,2.42017,5160,25088,0.0380484,0.820644,3.01359,1.73053,27.5728,3.72447
8,9.22132,4291,21604,0.067211,0.832864,3.00063,1.71424,27.3025,3.64788
9,10.7453,4291,21608,0.0532775,0.832758,3.00063,1.7139,27.3025,3.64673
10,4.24654,4291,21608,0.0649202,0.83791,2.99109,1.70789,21.2629,3.62396
7,2.36994,5063,24588,0.0649202,0.82468,2.99338,1.72472,21.2629,3.70201
8,8.25286,4266,21516,0.0649202,0.83618,2.99109,1.71076,21.2629,3.63148
9,10.8557,4266,21514,0.0649202,0.836321,2.99109,1.71034,21.2629,3.63089
10,4.19433,4266,21514,0.0694184,0.839639,2.9903,1.7056,21.2629,3.61711
11,0.150374,-1,-1,-1,-1,-1,-1,-1,-1
7,2.87997,6183,30708,0.0632934,0.792149,3.06305,1.76127,25.6159,3.9352
8,15.0585,4747,24147,0.0632934,0.818296,2.91869,1.73163,21.3036,3.72315
9,12.2096,4747,24172,0.0694184,0.818441,2.91869,1.73036,20.8781,3.71402
10,5.0604,4747,24172,0.0853492,0.832303,2.76712,1.71591,17.1424,3.64059
7,2.74191,5778,28499,0.0853492,0.81442,2.85723,1.73739,17.1424,3.75337
8,10.9891,4737,24136,0.0853492,0.829599,2.84825,1.71912,17.1424,3.65412
9,12.0659,4737,24143,0.0853492,0.829546,2.84825,1.71873,17.1424,3.65181
10,4.95015,4737,24143,0.0762172,0.836601,2.76714,1.7112,17.0981,3.62001
11,0.0875436,-1,-1,-1,-1,-1,-1,-1,-1
7,2.84119,5851,29104,0.0762172,0.810109,2.97569,1.74275,17.9232,3.80915
8,16.9692,4868,24883,0.107117,0.826497,2.92084,1.72353,12.4464,3.673
9,12.4638,4868,24897,0.107117,0.826601,2.8572,1.72282,12.4045,3.66828
10,5.03477,4868,24897,0.114544,0.834704,2.81233,1.71384,10.4489,3.62265
7,2.72986,5599,27703,0.114544,0.822517,2.81233,1.72825,11.9803,3.70733
8,13.5064,4839,24757,0.114544,0.832887,2.81233,1.71625,10.4489,3.63331
9,12.3668,4839,24759,0.13406,0.832971,2.75461,1.71575,9.86497,3.63176
